"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PPGIJJGB_02271",707.536327461933,0.189931330592809,0.0954491180105362,1.98986993857653,0.0466052646355445,0.0938457668626684
"PPGIJJGB_02272",315.069837297362,-0.0766901028832683,0.136299821618074,-0.562657397294047,0.57366819954338,0.69410250078522
"PPGIJJGB_02273",1477.25256345732,-0.255489496578509,0.0578912212243052,-4.41326838811346,1.01821640092796e-05,3.86695380369556e-05
"PPGIJJGB_02274",5.06180337639091,1.44381377557652,0.96043882453338,1.50328551771945,0.132765433052422,0.223668708508777
"PPGIJJGB_02275",511.074601767955,-0.0509296655374106,0.112266550153041,-0.453649510633251,0.650081112086195,0.757203545010779
"PPGIJJGB_02276",2885.29657539391,0.0434705232192041,0.042737208822968,1.01715868715886,0.309077945604542,0.434178591099629
"PPGIJJGB_02277",574.85691789066,0.134618741107398,0.0929077128517538,1.44895119011486,0.147351213983345,0.243588429829983
"PPGIJJGB_02278",666.81723643456,-0.0169484585077367,0.0866574910891848,-0.195579843066238,0.844939038480049,0.899973120775358
"PPGIJJGB_02279",292.604402533492,0.258326361065698,0.13194553528316,1.95782570824636,0.0502504677053566,0.10013942125456
"PPGIJJGB_02280",670.404776007798,0.310218405071002,0.0943278360050499,3.28872598173877,0.00100641954715098,0.00307193624860409
"PPGIJJGB_02281",655.087466261937,-0.111662725346158,0.0924119802344179,-1.20831438805777,0.226926356173068,0.341390906503407
"PPGIJJGB_02282",1042.10491163828,0.421003313113151,0.0705137807072388,5.97051113825659,2.36511435223929e-09,1.09303303536231e-08
"PPGIJJGB_02283",807.203255534121,-0.131257471545874,0.0977963311588425,-1.34215128513035,0.179546948047351,0.285420399478429
"PPGIJJGB_02284",648.811299898846,0.0886291580617801,0.0955716949678439,0.92735781333166,0.353740786506064,0.48328580943122
"PPGIJJGB_02285",1999.2344507379,0.0454001549050699,0.0659387237040164,0.68852037702247,0.491125142762099,0.622972705415462
"PPGIJJGB_02286",583.640964153432,-0.0527441257004022,0.0940365360975661,-0.560889712544052,0.574872723502523,0.695023526460618
"PPGIJJGB_02287",926.930746994844,0.0946154236484348,0.0725776429193969,1.3036442056063,0.192354921051272,0.301136351147735
"PPGIJJGB_02288",363.183136155664,-0.171351318956933,0.117326174656068,-1.46046966466976,0.144161038794874,0.239117411653774
"PPGIJJGB_02289",1804.50058387675,0.327421816482567,0.0594397886376237,5.50846199132207,3.61982376530162e-08,1.58528250274869e-07
"PPGIJJGB_02290",738.01889634164,0.267195319472551,0.0858531568667809,3.11223639553709,0.00185675752310935,0.00539970429292692
"PPGIJJGB_02291",363.909124964195,-0.198433276721735,0.12810942837267,-1.54893577500395,0.121397159903035,0.207734445054151
"PPGIJJGB_02292",347.578969006708,-0.138604200556296,0.130770977983487,-1.05990031346098,0.289189953044699,0.413777936387454
"PPGIJJGB_02293",296.288080967157,-0.368572552553893,0.142030959064764,-2.59501558660763,0.00945866294836439,0.0237001211556799
"PPGIJJGB_02294",113.332325577082,-0.0388334825281531,0.21147286255541,-0.183633408366891,0.854301052689739,0.906671998448497
"PPGIJJGB_02295",276.766460374947,-4.75932996650558,0.226251193159393,-21.0356016251046,3.09818451952201e-98,1.43032851984599e-96
"PPGIJJGB_02296",1076.16893425133,0.170988507917943,0.069387043005566,2.46427143327361,0.0137292097209435,0.0331187927092724
"PPGIJJGB_02297",550.498911308468,-3.12415818509906,0.116843539142462,-26.7379626466972,1.70449131823109e-157,2.22185456541183e-155
"PPGIJJGB_02298",405.370395407727,-5.24299752058455,0.593414263606588,-8.83530754505163,9.98232497638316e-19,6.90197570909987e-18
"PPGIJJGB_02299",220.556386994884,0.0200457063125542,0.150670242287604,0.133043565923856,0.894158926106018,0.930991240678387
"PPGIJJGB_02300",481.956868975852,-6.20004986188957,0.254692599835705,-24.3432666119433,6.83191790192157e-131,5.40697502523507e-129
"PPGIJJGB_02301",1366.19887513869,0.148350321400177,0.0673755541237548,2.20184194890165,0.027676474754855,0.0606937833317751
"PPGIJJGB_02302",523.30482878804,0.179330406523422,0.106423773763152,1.68505964581302,0.0919770643363979,0.165305088864118
"PPGIJJGB_02303",577.310848292675,-3.84180408993382,0.138075969552308,-27.823842935091,2.23306646679896e-170,3.5346252074475e-168
"PPGIJJGB_02304",212.736960717812,-0.101260322613174,0.147588082143143,-0.686100944891765,0.492649455130247,0.624370141589149
"PPGIJJGB_02305",114.201611087832,-10.184327828762,1.19535681541394,-8.51990610455115,1.59682727187276e-17,1.03015115996217e-16
"PPGIJJGB_02306",1208.92169347413,0.166085453015605,0.0667721955447818,2.48734449512323,0.0128700705268018,0.0312377615415035
"PPGIJJGB_02307",786.27725916176,-0.751996919833297,0.0953105002068881,-7.88996929195583,3.02260902047152e-15,1.73976664658828e-14
"PPGIJJGB_02308",1087.12631193016,0.147686448256276,0.0792536495739479,1.8634655823449,0.0623967905066453,0.120027159516255
"PPGIJJGB_02309",708.846359007292,0.16837054809594,0.0844016938915529,1.99487167061218,0.0460568780042004,0.0930798373527661
"PPGIJJGB_02310",93.1188549868454,-8.92939608455094,1.19716453198748,-7.45878769873576,8.73221751995512e-14,4.79568625135578e-13
"PPGIJJGB_02311",327.562697366427,-0.26918700955646,0.144505644520758,-1.86281311328147,0.0624885644395681,0.120151547764063
"PPGIJJGB_02312",241.012539767843,-5.62755568417576,0.444425628287585,-12.6625363750045,9.53675466027625e-37,1.23227103948526e-35
"PPGIJJGB_02313",409.272724676534,0.0382765647233455,0.116706937996715,0.32797163031064,0.742933113008584,0.827514339495864
"PPGIJJGB_02314",91.509539593277,0.588507911209812,0.260544770076375,2.25875925675768,0.0238983642031924,0.0534127837360307
"PPGIJJGB_02315",327.084059255086,-0.939212963787443,0.132426553056312,-7.09233112326088,1.31871517144807e-12,6.8759360468916e-12
"PPGIJJGB_02316",737.945866630169,0.147392318341774,0.08775912677372,1.67950985567362,0.0930527197028121,0.167102777035196
"PPGIJJGB_02317",595.668462214161,-0.019900636043384,0.0959120067494216,-0.207488475299825,0.835628392219205,0.894350406741251
"PPGIJJGB_02318",1830.12472166557,0.152726478101693,0.0548944244311125,2.78218561692637,0.00539941492920131,0.0142866907261016
"PPGIJJGB_02319",390.453586016305,-10.1296596091923,1.02569611420217,-9.87588767173173,5.29619383429761e-23,4.58451778781387e-22
"PPGIJJGB_02320",1080.53334473914,0.291578964234691,0.0724545732688898,4.02430034543987,5.71449500378912e-05,0.00020457707477216
"PPGIJJGB_02321",9.51955808844338,2.50724702814811,0.774860659526242,3.2357392226895,0.00121328172292731,0.00365303301359636
"PPGIJJGB_02322",724.209831724447,-7.84431830368707,0.348581141716503,-22.5035647799524,3.83008271863034e-112,2.14872488721135e-110
"PPGIJJGB_02323",463.109801947668,0.346373722650102,0.109950876537463,3.15025885702772,0.00163125858844662,0.0048006228844591
"PPGIJJGB_02324",641.424924724893,-0.0332172683589228,0.0921432616076459,-0.360495903654516,0.718476319408725,0.809016018196003
"PPGIJJGB_02325",322.250030599746,-0.00420398309856098,0.12950990000525,-0.0324607083967371,0.974104649662067,0.984562797522466
"PPGIJJGB_02326",545.405434858871,0.0751557903848863,0.106854051077519,0.703349939726322,0.481837695624359,0.614356923765006
"PPGIJJGB_02327",325.313808653472,0.0170982703164521,0.128603844973082,0.132953025782634,0.894230530588424,0.930991240678387
"PPGIJJGB_02328",125.015508682861,-0.140371961173216,0.219276411632225,-0.640159879160419,0.522068663340032,0.651776990400851
"PPGIJJGB_02329",841.26428065571,0.206763232193293,0.0761462581083456,2.71534330549897,0.00662070988451343,0.0171998746823936
"PPGIJJGB_02330",1478.52587578446,-0.677125981454212,0.0668113688253497,-10.1348916114004,3.86802302000716e-24,3.55665519184061e-23
"PPGIJJGB_02331",92.3806512273564,-9.8809917869664,1.19438506096484,-8.27286953755469,1.30772770810671e-16,7.96133132188041e-16
"PPGIJJGB_02332",650.733095241372,-0.00495809106165479,0.0902061532856026,-0.0549640005816114,0.956167143791595,0.973520050834907
"PPGIJJGB_02333",278.59635493282,-1.83311759307788,0.176661066163203,-10.3764662632819,3.17303440885508e-25,3.05051811280818e-24
"PPGIJJGB_02334",160.43767860187,-1.31331670703172,0.226863319703315,-5.78902181608397,7.07975031444165e-09,3.20505141916296e-08
"PPGIJJGB_02335",24.8539267244693,-0.391386755272831,0.444106142996949,-0.881291018925448,0.378160325851727,0.509072596152945
"PPGIJJGB_02336",845.703062296701,-6.10303551754319,0.187462775092471,-32.5559861926332,1.7227626569386e-232,5.09018939703457e-230
"PPGIJJGB_02337",465.967902133467,-0.764246764113221,0.120062085840813,-6.36542967549735,1.947437871643e-10,9.38157026861063e-10
"PPGIJJGB_02338",438.652847722381,-0.0222191676323337,0.126381593014145,-0.175810156387623,0.860443090280625,0.910951661073503
"PPGIJJGB_02339",465.900836999895,0.0564377349574751,0.1011654175135,0.557875767674695,0.576929219723003,0.696906596296634
"PPGIJJGB_02340",747.358119434481,-0.0214769142139979,0.0912652368632341,-0.235324149173931,0.813957153010577,0.878368176806154
"PPGIJJGB_02341",516.960318263065,-4.90901810300591,0.173466116832539,-28.2995791491948,3.49734215593755e-176,5.96162324427508e-174
"PPGIJJGB_02342",195.43751325701,-4.77060484763428,0.275968871525482,-17.2867498470522,5.9197286779574e-67,1.45952007794237e-65
"PPGIJJGB_02343",802.819938069505,-1.39965524608839,0.0828635633946394,-16.8910820238626,5.23343608049746e-64,1.22722691580766e-62
"PPGIJJGB_02344",758.112886854709,-4.22759549850476,0.129430396773516,-32.6630807282653,5.22533305300512e-234,1.78143662237836e-231
"PPGIJJGB_02345",337.161527689857,-5.67744187999071,0.604999459636251,-9.38420983616119,6.3389946597921e-21,4.97246448357497e-20
"PPGIJJGB_02346",719.834038973002,-1.16149493548554,0.109027103033002,-10.653267886371,1.68349335119327e-26,1.69959966571493e-25
"PPGIJJGB_02347",178.654569637421,-1.80867543464537,0.183817241493629,-9.83953093816858,7.6064639952342e-23,6.50807884688764e-22
"PPGIJJGB_02348",379.017720207736,0.166485204712152,0.118065075264911,1.41011390827133,0.158506051114185,0.259033487661529
"PPGIJJGB_02349",276.403548181135,-0.0527221564729893,0.161537250102317,-0.32637770198264,0.744138605918876,0.828648819455392
"PPGIJJGB_02350",215.953915194358,-9.2722967872624,1.02916583690476,-9.00952640941624,2.0694822593866e-19,1.47919556847218e-18
"PPGIJJGB_02351",136.755292527649,-10.4461717505442,1.1893107188126,-8.78338316918026,1.5862964069052e-18,1.07994864445528e-17
"PPGIJJGB_02352",141.406715892676,-10.497186660356,1.19200565133202,-8.80632289672934,1.29318168446691e-18,8.85839447535912e-18
"PPGIJJGB_02353",556.462930105177,0.126823284677587,0.106545643789139,1.19031881705627,0.233921107641923,0.350367809756337
"PPGIJJGB_02354",1450.87682112691,0.134178716358693,0.0687955487394856,1.95039822804234,0.0511286729026764,0.101544047886057
"PPGIJJGB_02355",370.239126595126,0.128417577254524,0.117271550992543,1.09504458811745,0.273497102821744,0.396253402976779
"PPGIJJGB_02356",697.612765542236,0.0653636635285203,0.0928130340118207,0.704250908554455,0.481276532424633,0.613818012001719
"PPGIJJGB_02357",434.591024058439,-0.363165989826591,0.114238076016144,-3.17902754047842,0.00147770050317776,0.00438587402921541
"PPGIJJGB_02358",1170.95722173987,0.0326697573126158,0.0696175309756563,0.469274863023219,0.638873180398089,0.747256152357179
"PPGIJJGB_02359",327.426273094366,0.393365074469573,0.124245893148829,3.16602073919962,0.00154539774993741,0.00456918133937466
"PPGIJJGB_02360",141.133756909812,-1.70270298420764,0.208254559043415,-8.17606583034123,2.93261811596855e-16,1.75403016059009e-15
"PPGIJJGB_02361",38.3263924394973,-0.313029345112177,0.342076300621217,-0.915086325897788,0.360146312943077,0.490525033486084
"PPGIJJGB_02362",366.58010150998,-0.44391888763971,0.118428955077365,-3.74839824728432,0.000177967511240906,0.000598900538967119
"PPGIJJGB_02363",299.743020334235,0.25960896691841,0.140740212517347,1.84459695118345,0.0650961908447321,0.123907170260031
"PPGIJJGB_02364",1889.78448344597,0.178851245989318,0.0655921960437865,2.7267153225046,0.0063968201086205,0.0166572894955382
"PPGIJJGB_02365",443.17960126188,-0.100843174466143,0.11069571457357,-0.910994385416076,0.36229833198064,0.492646096848544
"PPGIJJGB_02366",570.440755563921,0.335009631445549,0.0994299545016947,3.36930287381192,0.000753585728192437,0.00234214021553217
"PPGIJJGB_02367",392.542855038353,0.329435960325651,0.124859569437093,2.63845183681838,0.00832855300586883,0.0211420221844892
"PPGIJJGB_02368",304.855701193032,-2.35959159230407,0.152346993167128,-15.4882714994942,4.16333954261499e-54,7.88543626191011e-53
"PPGIJJGB_02369",554.33232450367,0.00864289241098478,0.11157465662286,0.0774628636339802,0.938255333000081,0.960160870318779
"PPGIJJGB_02370",528.391397285164,0.120416807055261,0.117717803865817,1.02292773990687,0.306342012571175,0.431292185424222
"PPGIJJGB_02371",109.07629298269,0.283281337527421,0.236752460707315,1.19652964400495,0.23148993749507,0.347195737048444
"PPGIJJGB_02372",365.022302548608,0.320560612026594,0.118844429706324,2.69731288894843,0.0069901556103729,0.0180854463894762
"PPGIJJGB_02373",7.74893558005273,-0.364546790140317,0.774710328225908,-0.470558835810453,0.63795580940649,0.746809336315257
"PPGIJJGB_02374",435.953151855877,-0.00549352251921301,0.11476796749272,-0.0478663397045998,0.961822765651099,0.977481884284722
"PPGIJJGB_02375",154.407397965533,-5.67215676751461,0.388722163575566,-14.59180180348,3.16720865001618e-48,5.35765982323347e-47
"PPGIJJGB_02376",510.051342612798,-0.978884697406854,0.268326109706609,-3.64811571440878,0.000264170661822238,0.000873734606862806
"PPGIJJGB_02377",212.963607059608,0.0325084450267856,0.162359931136502,0.200224555401262,0.841304963568774,0.89738414937936
"PPGIJJGB_02378",700.278756806332,0.0920080610465197,0.0879425060146681,1.04622969274009,0.29545499698862,0.420371283034853
"PPGIJJGB_02379",705.058079929605,-0.0953295067017461,0.0862907981022109,-1.10474707382853,0.269269199666342,0.391792873578867
"PPGIJJGB_02380",1137.0523172593,0.0088787741411093,0.0680852205987034,0.130406776434508,0.896244605554866,0.93264993937994
"PPGIJJGB_02381",293.197589568067,0.203644185484178,0.14755334549681,1.3801393983885,0.167543728672011,0.270216086417159
"PPGIJJGB_02382",0,NA,NA,NA,NA,NA
"PPGIJJGB_02383",322.573126995503,0.0138831159165274,0.13039608383076,0.10646881032521,0.915210400479932,0.945986963926441
"PPGIJJGB_02384",216.834209505302,-11.1103016677217,1.18699519893024,-9.36002241435742,7.97197785553725e-21,6.18770680485834e-20
"PPGIJJGB_02385",120.268155921874,-0.867415167579469,0.195523305390729,-4.43637737120928,9.14854117411876e-06,3.48935752871724e-05
"PPGIJJGB_02386",794.776701045799,-0.520841232441969,0.104247243391655,-4.99621107951198,5.8467663369786e-07,2.40602306457652e-06
"PPGIJJGB_02387",71.3682190355749,-3.23226908169207,0.331905353560379,-9.73852650166447,2.06527202522247e-22,1.72703502184641e-21
"PPGIJJGB_02388",1301.44604711239,0.101462809999348,0.0651799017642415,1.55665791529333,0.119551725501748,0.205289906014625
"PPGIJJGB_02389",360.318365027503,-0.364088653475708,0.114568294274924,-3.17791807742219,0.00148336657376709,0.00439751214376973
"PPGIJJGB_02390",460.213541120897,0.0791581208867493,0.101518291038084,0.779742449142031,0.435542487423801,0.569081457624495
"PPGIJJGB_02391",239.092535991565,-0.738945408349858,0.147327045888401,-5.01568061650813,5.28460528019514e-07,2.18076076367084e-06
"PPGIJJGB_02392",546.898588659641,-0.117261316978208,0.116180611460799,-1.00930194379097,0.312829848201683,0.439031629901792
"PPGIJJGB_02393",436.047122939941,-5.70442442734443,0.232048284882844,-24.5829200169459,1.92388750261181e-133,1.60880554935387e-131
"PPGIJJGB_02394",458.014460862387,0.369554879733434,0.106564887728708,3.46788597642257,0.000524569817030828,0.00166995205542577
"PPGIJJGB_02395",152.266872638317,-0.810541308684602,0.173781319814578,-4.66414520012529,3.09902513502028e-06,1.22305248427515e-05
"PPGIJJGB_02396",1101.73455773693,0.328914115835291,0.0729489908488739,4.50882338477707,6.51881468054283e-06,2.51229449253616e-05
"PPGIJJGB_02397",1569.32685961162,-0.144560284671515,0.0714237321047321,-2.0239811112018,0.0429720952824866,0.0878470139723157
"PPGIJJGB_02398",487.791563495573,-0.393109860946127,0.113001636217418,-3.47879795465771,0.000503668175051401,0.00160825457624482
"PPGIJJGB_02399",972.892307331212,0.241645872201611,0.0827666981883454,2.91960266013895,0.00350477935552505,0.00961806941404768
"PPGIJJGB_02400",77.7150948283024,0.158047638757205,0.311932076404008,0.50667324944327,0.61238410316845,0.725109897206137
"PPGIJJGB_02401",705.071015069648,-0.0287400519990966,0.088159237703607,-0.326001593794643,0.744423149274678,0.828757447270879
"PPGIJJGB_02402",1047.68602589342,0.443931819557891,0.076310166905994,5.8174662375561,5.97463246063588e-09,2.72143587518378e-08
"PPGIJJGB_02403",1119.3474262508,-0.297599180151708,0.0694099974728771,-4.28755497748,1.80650555157067e-05,6.68874904307537e-05
"PPGIJJGB_02404",880.369491938016,-0.0478635660973187,0.0760946355676407,-0.629000529935815,0.529348709276122,0.657762444934387
"PPGIJJGB_02405",1618.78673003974,0.00644935554099968,0.0624769195809267,0.103227809313578,0.917782169165631,0.947719145792656
"PPGIJJGB_02406",152.641673641874,0.590147194260288,0.215021680541907,2.74459390687011,0.00605858177201899,0.0158510238568997
"PPGIJJGB_02407",455.421163465432,-0.0743021080750722,0.111039168010274,-0.669152240659775,0.50339836840766,0.634545383612842
"PPGIJJGB_02408",1178.62990064737,-0.0519126135539523,0.0742757793501561,-0.698917116833231,0.484603829747209,0.617173613057366
"PPGIJJGB_02409",136.608555133971,0.297602132392692,0.195020958810224,1.52600076529359,0.127009673903916,0.215838525591317
"PPGIJJGB_02410",204.289923330019,0.293201364603312,0.202486282986323,1.44800605887519,0.147615356111161,0.243934100777281
"PPGIJJGB_02411",544.80441912656,-0.0408517263959049,0.095022193216312,-0.429917738300446,0.667255481647031,0.770124035067615
"PPGIJJGB_02412",10.1133823934675,0.402400142991405,0.6691298685782,0.601378240439998,0.547588088224902,0.67246062815538
"PPGIJJGB_02413",341.923451523977,-1.24651138341647,0.122743355528818,-10.1554286017854,3.13429951744243e-24,2.91220449922534e-23
"PPGIJJGB_02414",655.976745086627,0.139072168654035,0.0943505612795488,1.47399407876315,0.140483185443328,0.234420737155432
"PPGIJJGB_02415",0,NA,NA,NA,NA,NA
"PPGIJJGB_02416",357.661583534407,-10.8711781908775,1.18300037003693,-9.18949686426397,3.94683068932857e-20,2.93495866025239e-19
"PPGIJJGB_02417",978.814982981346,-12.3238984810324,1.17971139468448,-10.4465367856588,1.519737588549e-25,1.48686026323381e-24
"PPGIJJGB_02418",693.557655513703,-1.40536402367835,0.100499386998193,-13.983806923157,1.95731692301045e-44,2.9606923558984e-43
"PPGIJJGB_02419",96.8096671451244,-9.94770501753324,1.19534485463632,-8.32203776086004,8.64637538736436e-17,5.3395858132615e-16
"PPGIJJGB_02420",61.7711104294178,-9.30011891892899,1.20305288339934,-7.73043234196875,1.07181943490544e-14,6.06679915134214e-14
"PPGIJJGB_02421",340.938058592233,-11.7648809142053,1.1836460915939,-9.93952584117669,2.80157466257275e-23,2.47835906277893e-22
"PPGIJJGB_02422",82.0354651649754,-1.21572444311652,0.243512225599242,-4.99245752497573,5.96158270591515e-07,2.45099578410166e-06
"PPGIJJGB_02423",820.696354356724,-0.222739971778769,0.0789396091880278,-2.8216502978653,0.00477772440351393,0.012802221618122
"PPGIJJGB_02424",323.04934600708,0.136631815367596,0.135617682282343,1.00747788244265,0.313705181166566,0.439988762289381
"PPGIJJGB_02425",423.278240962523,-12.0760297153164,1.18236235502959,-10.2134761513226,1.72569266986495e-24,1.62039616797489e-23
"PPGIJJGB_02426",97.0340436194665,-4.16395799363117,0.346144530038965,-12.0295357351521,2.48554486005229e-33,3.0346927878104e-32
"PPGIJJGB_02427",1119.14412714682,-0.862076697521873,0.0709961867797736,-12.1425774625895,6.28156419622971e-34,7.84222324441974e-33
"PPGIJJGB_02428",374.397021191297,-10.0662636159868,1.0254073303294,-9.81684382220393,9.52799699940158e-23,8.07420319337434e-22
"PPGIJJGB_02429",75.0883782755367,-8.61562335487778,1.1999539562912,-7.17996162244996,6.97309900568622e-13,3.69232673753899e-12
"PPGIJJGB_02430",683.942419383906,-0.701412050447858,0.0992336617997162,-7.06828749163285,1.56857325689238e-12,8.14041765169443e-12
"PPGIJJGB_02431",426.749349182487,0.250069811759431,0.114913634230611,2.17615440877613,0.0295437166701257,0.0640595656956933
"PPGIJJGB_02432",272.151015206067,0.0741969988478666,0.139039110533168,0.533641207595086,0.593589792530338,0.710220933822268
"PPGIJJGB_02433",162.318472510744,-1.03956101531658,0.180682470077577,-5.75352448342241,8.74017835511711e-09,3.93663317783323e-08
"PPGIJJGB_02434",1462.5265135266,0.132189657797507,0.0621286968034727,2.12767472357667,0.0333640620219058,0.0708187370120145
"PPGIJJGB_02435",445.733626770217,-0.0704460624088059,0.109865716824102,-0.641201499841777,0.521391775305574,0.651298857991631
"PPGIJJGB_02436",1049.37323822914,0.0343190968687666,0.093452451945773,0.367235916813405,0.713443050365995,0.80396125075568
"PPGIJJGB_02437",939.880634565459,-0.101605035090981,0.0745624581727738,-1.36268354854322,0.172982264861206,0.276871577415987
"PPGIJJGB_02438",810.249043015043,0.0832138248799521,0.109026198033216,0.76324614066245,0.44531661607457,0.578544068788134
"PPGIJJGB_02439",624.618655210971,0.024406549702562,0.0896633657232922,0.27220202482564,0.785466685016131,0.857224414674093
"PPGIJJGB_02440",536.233536351256,0.00215088262436809,0.105198315674951,0.0204459796772226,0.983687605026699,0.99016658312022
"PPGIJJGB_02441",693.783981741684,0.105617797592265,0.089760130576423,1.17666715627536,0.23932838181907,0.356179781135701
"PPGIJJGB_02442",318.197981643811,0.0166424198284104,0.121206094460875,0.137306790573823,0.890788303174236,0.929276281230287
"PPGIJJGB_02443",1318.7516121137,-0.798847511705218,0.0625296521930683,-12.7754990422572,2.24701839688905e-37,2.93769484808621e-36
"PPGIJJGB_02444",2461.66500248959,0.0617695787415726,0.0485010884808997,1.27357097904923,0.202815502706862,0.314225021335104
"PPGIJJGB_02445",507.678235631913,-0.0778259497333322,0.128186142648349,-0.607132316531522,0.543763105159703,0.66943280057439
"PPGIJJGB_02446",370.348465208249,-0.0367585363352321,0.115902350385616,-0.317150913790219,0.751129093763499,0.833710028439727
"PPGIJJGB_02447",55.0988339410547,0.112628335475821,0.289993245081101,0.388382617134142,0.697732906128802,0.792504418237533
"PPGIJJGB_02448",341.500164019949,0.230759616718075,0.128523739359069,1.79546298503952,0.0725799651009822,0.135670352310229
"PPGIJJGB_02449",741.096744778682,0.0209513402316511,0.0889517033957366,0.235536132888213,0.813792637571195,0.878368176806154
"PPGIJJGB_02450",845.46012032119,-0.239878231931018,0.0865471748648049,-2.77164716590381,0.00557734546576369,0.0147223318071856
"PPGIJJGB_02451",312.847250467103,0.0815980230411792,0.141357341834651,0.57724644494678,0.563772986095635,0.686440075377982
"PPGIJJGB_02452",1503.71836905934,0.0907394998979687,0.0621028167546362,1.46111729934045,0.143983253497771,0.23891193541824
"PPGIJJGB_02453",1135.66206152269,0.176399997488327,0.0680738832441639,2.59130211296489,0.00956135128424404,0.0239141698034817
"PPGIJJGB_02454",4259.16514776647,0.128342046021645,0.0371069577476412,3.45870569326861,0.00054277764413835,0.00172443764790048
"PPGIJJGB_02455",1347.54992479962,0.158006778860109,0.0696623531217088,2.26818032666873,0.0233182180345144,0.052353770176782
"PPGIJJGB_02456",416.357414910807,0.378560679029362,0.111529201841268,3.39427408050621,0.000688107883429018,0.00214995742018979
"PPGIJJGB_02457",1241.65219431027,0.0376841549359716,0.0740934784196981,0.508602858709263,0.611030624777291,0.724226772299454
"PPGIJJGB_02458",165.370738607717,0.438729115944546,0.20763567955867,2.11297555832921,0.0346028599206563,0.0732028043763001
"PPGIJJGB_02459",315.805581010689,-0.079725557720365,0.145853475003918,-0.546614043431076,0.584643918935247,0.703491804259626
"PPGIJJGB_02460",879.488165300869,0.0439464341908338,0.0847993744240063,0.518240075346508,0.604290777048014,0.718791391271283
"PPGIJJGB_02461",2337.16979862457,0.209078970826448,0.0480457769346853,4.35166177270221,1.35109577073782e-05,5.08755858615973e-05
"PPGIJJGB_02462",1077.16099106676,-0.0565274596746302,0.0863614491390877,-0.654545057292763,0.512760708353073,0.644148372851706
"PPGIJJGB_02463",652.449773439897,0.180005295436181,0.0881087063103546,2.04299101614464,0.0410533274574223,0.0847920755455396
"PPGIJJGB_02464",330.080358878522,-0.360965484445052,0.12616925013058,-2.86096243000151,0.00422357099789371,0.0114348605147617
"PPGIJJGB_02465",304.397153593507,-0.202697157032971,0.135889657760981,-1.49163049177369,0.135796040083595,0.227627855389748
"PPGIJJGB_02466",287.751703808411,-2.99735652168715,0.163606137242582,-18.3205628603217,5.67231484304368e-75,1.7218972181075e-73
"PPGIJJGB_02467",157.575562308288,-1.41736503381838,0.200157167853134,-7.08126043659039,1.42849147318021e-12,7.43083827363228e-12
"PPGIJJGB_02468",758.305168918371,0.0451915284393044,0.089354540625348,0.505755254551492,0.613028473759716,0.72567900526257
"PPGIJJGB_02469",303.72920589866,-5.3066181858141,0.250661849441317,-21.1704262042335,1.78932043233521e-99,8.61985669142352e-98
"PPGIJJGB_02470",187.431705777205,-5.29144162867882,0.31472370840964,-16.8129743241064,1.96081256515495e-63,4.52620900456601e-62
"PPGIJJGB_02471",372.450655000243,0.00814048830227482,0.140905650259804,0.0577726179700052,0.953929749432519,0.972213436989857
"PPGIJJGB_02472",35.2938178041711,0.108254703507265,0.368735694095431,0.293583467076144,0.769076210699799,0.844326422051401
"PPGIJJGB_02473",304.703150806276,-0.1693898241012,0.139252556043989,-1.21642165080037,0.223824340486607,0.338216664519823
"PPGIJJGB_02474",674.265409078347,-11.7859736991498,1.18096388105479,-9.97996118951842,1.86539731380953e-23,1.66346899291828e-22
"PPGIJJGB_02480",1181.86824240423,-0.164977833411712,0.0688374049697307,-2.39663063249198,0.0165465941841757,0.0389248967220099
"PPGIJJGB_02481",834.308248446257,0.234163306244881,0.0777654737909747,3.01114742609666,0.00260262456153397,0.00736579313966701
"PPGIJJGB_02482",27.888795418105,0.798429470036866,0.380999027582897,2.09562075552317,0.0361158465343495,0.0758603942370791
"PPGIJJGB_02483",385.813788443292,-1.66565280446408,0.134452850102797,-12.3883785519652,3.02089618798269e-35,3.83627848284793e-34
"PPGIJJGB_02484",1461.06294065023,0.224402105046071,0.0622355381003411,3.60569076601012,0.000311323690036294,0.00101754173616582
"PPGIJJGB_02485",1026.46248434629,0.113152928572609,0.0778348064272924,1.45375743534878,0.14601356818176,0.241737816280001
"PPGIJJGB_02486",843.031674824967,0.00338796581577956,0.0924554338879646,0.0366443125439768,0.970768610938644,0.983521024951514
"PPGIJJGB_02487",578.154505305821,0.0101946496469204,0.112314131752216,0.0907690732045321,0.927676084586664,0.953883893402183
"PPGIJJGB_02488",273.971168151662,0.343763152916196,0.138180331710191,2.48778642127723,0.0128540901658011,0.0312160699259346
"PPGIJJGB_02489",758.566446661311,-8.76546775414587,0.463742579318166,-18.9015806291361,1.10686380968214e-79,3.63379289223054e-78
"PPGIJJGB_02490",83.8235724846992,-9.74314644710939,1.20376104149164,-8.09392072951301,5.77742954711949e-16,3.40499571181298e-15
"PPGIJJGB_02491",1868.66216683785,0.199229015035105,0.0563618522749591,3.53482021959062,0.000408052681878437,0.00131430921953869
"PPGIJJGB_02492",382.117658832386,0.164553784789994,0.123504221544114,1.33237376611631,0.182737398225038,0.289557436157801
"PPGIJJGB_02493",219.019864633059,-2.9861789374939,0.18439270820851,-16.1946693364748,5.49925328487347e-59,1.14965521502638e-57
